sensor_id,datetime,timezone,longitude,latitude
94127863-ddaf-4268-8814-63b90a05f3a2,27/4/2021 18:09,Asia/Jakarta,110.7629067,-6.9726393
f658e1f0-f72a-4ada-b4c6-514e58ae70b2,27/4/2021 19:09,Africa/Lagos,9.3839598,12.6226118
46c2a314-a71c-45c7-89f3-97df57178e31,28/4/2021 0:18,Asia/Jakarta,115.3,-1.9
f90e9ac2-e767-47da-b2cb-a5c1512fea39,28/4/2021 5:43,Asia/Jakarta,107.9276672,-6.7796462
b78d95d2-5f25-41bc-8bf0-b43ce1678784,28/4/2021 6:31,Europe/Moscow,28.2416397,57.8282585
ee49f29e-5f38-42d4-9dbf-8a55100b2b68,28/4/2021 7:06,Europe/Lisbon,-7.8262205,40.9970971
af67de7f-1635-46c2-aef5-d1929629007e,28/4/2021 8:30,America/New_York,-84.2494229,42.1142239
1014b0ed-1e40-414b-9824-a9b9fc058531,28/4/2021 8:36,Europe/Warsaw,18.31153,50.20009
0382f10e-c013-405f-8e25-787b968d5703,28/4/2021 9:03,Asia/Jerusalem,34.853196,32.321458
757f6c29-a625-45fc-ad7e-14e5e1513f12,28/4/2021 14:21,America/Lima,-78.0552079,-8.132709
cfcadd02-49cd-418e-a45f-e8a8dc67639e,28/4/2021 16:02,America/Lima,-78.6141851,-8.9877356
243ee4e8-a46d-48dd-9b8b-1c1384bb7f72,28/4/2021 17:15,America/Santiago,-73.0496952,-41.112498
d6aa981c-1e2d-4940-a13d-ddf3757c76f5,28/4/2021 17:39,Asia/Manila,121.0247172,14.5697565
9579e939-94d3-4dd3-9743-f7fdcf58e2be,28/4/2021 19:36,Asia/Jakarta,111.2517127,-7.0511949
58b075ee-2113-4488-bc36-ac0c3ee7adf3,28/4/2021 21:12,Africa/Lagos,7.2733783,6.2536784
3bb33adc-b8bf-4205-8df4-427ffe6547aa,29/4/2021 0:30,Asia/Manila,121.0589081,14.7596318
e07d724f-63a0-45ea-86ce-a5e650b54d3d,29/4/2021 6:20,Asia/Chongqing,117.788836,34.379742
4b495791-1df6-44e8-801c-e7826ffb0d0b,29/4/2021 13:52,Europe/Lisbon,-9.268126,38.7336567
ea7683f3-58fd-4622-9d91-b4f80f9b76d9,29/4/2021 16:03,Asia/Shanghai,116.231416,36.865827
053744fa-c0ea-4211-8db8-2c5540b9038f,29/4/2021 17:29,Asia/Shanghai,104.011664,30.679359
ed81fe8b-82cc-41c3-af8f-2a276d464587,29/4/2021 17:47,America/Sao_Paulo,-45.2243578,-19.6499319
c17f2cb2-eeb5-4fcd-bf2e-b510fd20f72f,29/4/2021 19:37,Asia/Chongqing,109.879153,31.074834
3f90c7c9-e69c-41eb-8b5a-ade02d420029,29/4/2021 21:34,Asia/Makassar,95.3286078,5.5304798
7400fb77-d29c-4c57-bf16-f8a662cee5bd,29/4/2021 21:52,Europe/Ljubljana,15.6512293,46.6824698
a09d5050-c305-4796-b29d-b64747d5cb72,29/4/2021 23:49,Asia/Tokyo,137.230017,34.8330915
c008d3bf-6b94-45d6-8cc9-5d132d476cc6,30/4/2021 0:08,Europe/Helsinki,24.8958285,60.1996809
fa89c8b0-16e4-45ad-89a1-e47ed6dd3cc3,30/4/2021 1:39,Asia/Manila,121.1893,13.365
4887910f-a364-4e65-a559-929e941ee2d2,30/4/2021 2:00,America/Montevideo,-55.709609,-34.683901
c0701337-2552-49d2-9e05-b922e7d1b22e,30/4/2021 5:16,Asia/Chongqing,117.323725,34.810487
1729483e-010e-495f-ba70-97ef265d5f7d,30/4/2021 7:29,America/Lima,-79.88468,-5.1031698
589ce2cf-7e7b-423a-9d8d-e3bc3e347759,30/4/2021 8:13,Asia/Jakarta,124.423984,-8.2600716
ea1adb5d-ccfb-4ec3-b2b2-c67c4969fe2a,30/4/2021 12:38,Africa/Bujumbura,29.8265492,-2.9083521
f381cc62-b1a4-4071-adb2-85f6e249d447,30/4/2021 14:42,Asia/Harbin,100.812859,38.430793
9abe4f0a-fd5e-4ab6-83ef-c8fec589bd97,30/4/2021 15:50,Asia/Damascus,40.731064,36.0558208
c204477d-0cfb-4bb0-b81e-ed1e7fa48675,30/4/2021 16:17,Europe/Moscow,42.0328581,44.9544161
bd784bbe-484f-4884-96b6-ee4752a3c359,30/4/2021 16:29,Europe/Budapest,19.1068043,47.5735211
673b698a-81c9-4885-b61b-ce048719789e,30/4/2021 18:09,Asia/Manila,121.015242,14.5660577
83eefd02-9ef5-40b2-9947-0f2f9b8738e2,30/4/2021 19:17,Asia/Chongqing,126.918087,41.811979
7513b034-ee3e-4a82-b760-eb1ea1ef0f2c,30/4/2021 22:30,Europe/Ljubljana,14.7444352,46.1357218
def574ca-7750-41ce-bb34-1608040c77d3,1/5/2021 0:14,Asia/Vientiane,106.3802302,15.4281295
0d6c429b-e301-4dea-ae9e-03db9eec4418,1/5/2021 2:25,Europe/Paris,6.1807997,49.116169
eb05906f-0e64-41bd-b0ab-62c3a6dd9a99,1/5/2021 6:58,Asia/Chongqing,110.300741,29.509067
cbc9fb3c-69f1-495a-98e7-5f9e3db1f037,1/5/2021 9:38,Europe/Paris,-1.3699309,48.690168
8b41bb0c-8327-4967-8489-db57e3d18459,1/5/2021 9:42,Europe/Prague,13.7140673,50.6576392
6ec064d6-97f8-4daa-b02a-0779704e514c,1/5/2021 10:25,Asia/Shanghai,119.388311,27.622797
59c2f32b-d9bc-4df3-91df-a7d2082803e0,1/5/2021 14:55,Asia/Shanghai,118.334359,30.914922
2be30f97-c76d-4647-b5ee-fef7b1fd694e,1/5/2021 16:26,Asia/Chongqing,106.79542,29.696195
48b25a66-ab4c-47a8-a3e6-8d26f9001108,1/5/2021 17:12,Asia/Makassar,115.1592718,-3.0181855
85545bc6-a8f0-4658-9be4-f15307f61070,1/5/2021 18:07,America/Argentina/Cordoba,-58.5922883,-34.7564693
0671ea0c-bc56-4b61-be1b-243ac8c4521d,2/5/2021 0:59,Asia/Shanghai,114.24517,38.476374
0b23ef9a-cb0d-4b34-beb4-2a52f1d15ae1,2/5/2021 1:20,Asia/Chongqing,113.2996685,23.0668254
2bc41d41-e648-40f0-be8e-970c037e7928,2/5/2021 1:32,Asia/Dubai,55.9761994,25.8006926
fa26a76d-f3da-4984-8e7d-63498cf261c9,2/5/2021 4:32,Europe/Lisbon,-8.378101,41.2267295
4d749361-2514-4ddd-9d85-9fd07e2b2f95,2/5/2021 5:04,Asia/Damascus,36.1328132,35.3772103
a68240f7-8b19-4ca9-8e97-8140db8f3056,2/5/2021 7:29,Europe/Athens,23.6561725,38.1189564
b5e2e103-6304-44d9-8331-2f0ae8d7f0fb,2/5/2021 13:41,Europe/Copenhagen,12.5911341,55.6720347
73b876b8-f405-4108-b63a-4b3138e1cdb8,2/5/2021 14:16,Europe/Prague,17.5206059,48.8825673
4e7e2ef8-1adc-4dbf-a5bf-43c9a9bd8538,2/5/2021 14:22,Asia/Jakarta,110.6496693,-7.4819949
cbbe1132-0fab-42f1-bf1b-2ef00e6ac67c,2/5/2021 15:24,Asia/Makassar,124.6358702,-9.8798746
2a4fc88e-009a-417c-b648-f15134de6f82,2/5/2021 16:01,Africa/Tunis,10.75696,35.62231
841cabbe-b651-4033-8000-3bcdf7255a2b,2/5/2021 20:03,Asia/Jakarta,108.1976493,-7.370819
82d37050-dd54-4286-8f59-8e74a4480047,2/5/2021 21:04,America/Argentina/Salta,-58.3820197,-34.7382955
c2c35cf1-4d04-4e0f-81e5-ed3c3f566fcd,2/5/2021 22:05,Europe/Athens,23.6502521,40.4930573
e0bdcbef-e826-497d-b9bd-f837c068b5ff,2/5/2021 23:04,Europe/Brussels,5.9860637,49.7268111
2226a1f4-0093-45d5-b1af-cc80626300ad,2/5/2021 23:19,Asia/Makassar,107.6365834,-6.9244486
4bdf2c64-1a79-430f-abee-bdf3269d4a0e,3/5/2021 2:20,Asia/Chongqing,117.3279441,31.8948117
01f00af2-fa81-4e2b-b402-5aab9b456706,3/5/2021 2:46,Asia/Makassar,121.9131761,-8.5146254
2fc90815-fdde-4495-b47a-144dc5031a97,3/5/2021 7:30,Europe/Moscow,42.0911606,43.4539508
810cf369-552e-4a48-a576-e40819eb9621,3/5/2021 12:23,Europe/Lisbon,-7.9165006,39.9153943
62724314-0d55-42dc-aa6c-66183ba05da7,3/5/2021 16:47,Asia/Chongqing,123.769368,46.987383
f1444973-d467-46df-bcaa-b143aa2a5c74,3/5/2021 21:09,Europe/Oslo,10.8335476,59.9123889
d0afbd4e-5aff-4a3d-88ca-0e36ebbe0f8b,4/5/2021 2:37,Africa/Johannesburg,25.0080443,-31.4951912
d91ef7e4-a16f-46d9-94eb-52b07bd43efb,4/5/2021 2:53,Asia/Chongqing,106.230908,38.487193
0e1e3217-2f57-4b6f-8698-d1d4b1ac602e,4/5/2021 9:19,Africa/Casablanca,-2.8670625,34.839107
d45b9922-c489-4fc5-9095-1e4b65cd7676,4/5/2021 9:45,Asia/Manila,121.0656962,14.342711
6caf10bc-5a5e-4f4f-8aab-d82691bbe974,4/5/2021 20:36,Asia/Jakarta,110.284601,-7.643739
ffa2efe3-05e0-407a-8494-8bd65fd5cb7d,5/5/2021 2:03,Asia/Jakarta,106.8473377,-6.6111441
601c1950-8933-4dda-a964-e24917d7cf79,5/5/2021 3:42,America/Argentina/Salta,-58.3820197,-34.7382955
8b538155-c5af-4d3f-92fc-ecb2b24891b3,5/5/2021 8:12,Europe/Warsaw,23.3235504,51.0000803
e5e7a2cf-1870-4675-8fe2-b1f1848dfa43,5/5/2021 10:55,Asia/Jakarta,99.0349977,2.2155425
9250a7ec-12ce-4fe9-8bd0-02d7102cf98f,5/5/2021 11:08,Asia/Jakarta,108.416667,-7.066667
08c336d8-4d1c-480d-aa51-0a0ea47851b6,5/5/2021 13:46,America/Mazatlan,-99.296058,19.368252
42f2f129-f524-437e-bd75-29e4c9e9db7f,5/5/2021 15:14,Asia/Manila,126.2807622,7.6977061
80ce0a1b-1263-4a73-a981-1ba72b429553,5/5/2021 18:00,Europe/Athens,23.7851957,38.0222208
6bfeeb77-837b-4d01-8495-156c1c863ea5,5/5/2021 19:39,Asia/Shanghai,107.971826,21.547821
55149b8d-476e-42b5-8c30-ef937aaec13c,5/5/2021 21:42,America/Caracas,-68.4397551,9.8247812
c99a98fa-986a-4ca2-a008-9fbe0faa0815,5/5/2021 21:53,America/Recife,-35.7570657,-7.8478439
10b6bd4e-2a28-4851-b271-9abc5ee58545,6/5/2021 3:13,Asia/Kuala_Lumpur,100.3573891,5.3523231
9a6a5207-486a-4607-a418-35d9dc9edffd,6/5/2021 6:35,America/Lima,-75.022621,-11.70753
531adcf5-8f7c-4dd1-92ff-9649c6301e43,6/5/2021 7:20,Asia/Manila,120.9946341,14.5823299
c0bceb04-611e-4342-bd00-9cfd8a0f293e,6/5/2021 7:46,Asia/Shanghai,111.439528,36.457599
f0214882-2d34-448f-8eb2-bd375f3c5979,6/5/2021 14:22,Asia/Chongqing,116.470304,35.937102
22603241-eb0e-47b2-8319-9f4c4e7d14e0,6/5/2021 16:44,Asia/Omsk,85.7616347,52.2215511
73b43eb5-a0f9-48c8-b772-b6b2d04eccba,6/5/2021 18:04,Europe/Dublin,-8.334953,51.8610022
15eaafb9-cf94-4331-b3b6-724881cd1cda,6/5/2021 19:40,Asia/Kashgar,89.499642,29.137138
fccdd0d0-5a91-41fe-9747-98ca566c3b97,6/5/2021 20:45,Asia/Jakarta,112.7330892,-7.5145399
a6b67d2c-557e-46ac-90c0-78263bdabe09,6/5/2021 21:34,Asia/Jakarta,108.1676607,-6.7676998
6cfaa4aa-3ff7-480e-b3af-d1b388f83806,7/5/2021 0:28,Pacific/Tarawa,-157.3936469,1.968543
77471252-c549-4fdd-b447-cbe549cac0e2,7/5/2021 4:32,Europe/Stockholm,18.7137077,63.2914986
64852026-00b6-4a6d-8269-d2a8511bf134,7/5/2021 4:32,Africa/Lagos,13.0544185,9.9004655
e506622f-02cc-4f52-b7f4-bb2a138ede3b,7/5/2021 5:08,Asia/Kuala_Lumpur,102.2462087,6.1097207
082f30f4-68a7-4ffa-a65c-3a50894071e1,7/5/2021 8:44,Asia/Irkutsk,105.8855714,56.7952392
4911b0f1-560d-44c7-954d-7c397ef43b72,7/5/2021 10:22,Europe/Berlin,6.4041782,49.8053451
97e92b6d-c5b9-4bd9-8c70-99924e069ce1,7/5/2021 12:54,Asia/Jakarta,106.8325872,-6.5114699
64558fbe-1aa5-4eb3-aec7-655b9498627e,7/5/2021 17:04,Europe/Helsinki,25.772962,60.8004898
e8b507e8-2ed3-4a77-94e9-183ec2b07709,7/5/2021 19:48,Asia/Vladivostok,30.412653,60.008624
d260df39-850b-41f8-9f8e-93cba11d2d65,7/5/2021 21:36,America/Sao_Paulo,-45.1201112,-22.7338724
47d90ee9-f5b3-48df-b0e3-a3b0c58ea1a4,8/5/2021 1:06,Asia/Almaty,76.7807566,52.2550199
c875c8a0-879b-4f8f-854a-264892ec729c,8/5/2021 3:38,Asia/Manila,121.0482871,14.5624842
8b7dddec-b0ad-47f9-82eb-f18976b2c31b,8/5/2021 5:55,America/Sao_Paulo,-48.9561869,-26.9265749
93744634-2928-4644-ac19-b4a97ebcecd2,8/5/2021 6:22,Europe/Moscow,48.2534105,42.0633701
08abe1e4-a029-41c7-9010-e4be288116bb,8/5/2021 6:53,Europe/Vilnius,23.8906541,54.8775481
7926ac71-01c4-422a-854e-c2672fb111a8,8/5/2021 11:31,Asia/Shanghai,113.751799,23.020673
82a79142-753b-4018-bbc9-f051a56d8062,8/5/2021 14:52,Europe/London,1.6993747,52.6915552
cfac8e20-c127-4297-a00e-6c0666566344,8/5/2021 17:51,Africa/Tunis,9.9576849,37.2083179
862c093c-d18b-4650-9746-893982be7746,8/5/2021 19:37,Asia/Makassar,121.6083421,-10.6113203
e5f0f4fc-d8f5-4b6d-9a42-094b31966887,8/5/2021 22:46,America/Lima,-72.2642679,-13.2583689
2740354c-5917-47e1-a437-93b6120287c5,9/5/2021 0:02,Asia/Manila,120.9245309,14.347522
30e3a532-db0b-4461-ab35-8ac160c8cb9b,9/5/2021 4:59,Asia/Jakarta,112.0237903,-7.2030729
a641cafe-039a-4a8b-a14b-dd1be82480f4,9/5/2021 10:10,Asia/Bangkok,99.9457043,12.2015729
d5f07c66-3ab2-4e8b-bf59-abcc8c4600dd,9/5/2021 10:21,Europe/Warsaw,22.235175,51.2383684
a983da67-6d5f-494a-9951-0fba95ec0086,9/5/2021 11:15,Asia/Seoul,126.5311884,33.4996213
bc3b7b24-2c0e-4aeb-bcc1-d094295ad6fd,9/5/2021 12:28,Asia/Shanghai,116.838834,38.304477
63fc2023-e1eb-4fba-bd3f-0e9f358da97a,9/5/2021 20:44,Asia/Aqtobe,58.1488829,48.8313352
d3c5893c-7a80-4f99-877e-8d7881c47b83,9/5/2021 20:53,America/Sao_Paulo,-47.6849007,-11.8764686
0fc59ce5-5b4e-4251-94d9-7f96521b9646,9/5/2021 23:24,Asia/Jakarta,108.6309228,-7.0126061
9fbe2d29-a7fb-4751-b644-d59308cb3796,10/5/2021 1:07,America/Bogota,-75.972669,4.575601
2a97cff3-39a6-4edd-9302-d88faabf51fe,10/5/2021 4:58,Europe/Kiev,30.9365392,48.4978938
f3fd27b2-bb0a-4856-b829-e94d9d32288e,10/5/2021 6:01,Asia/Jakarta,105.6735131,-6.8083456
296f8456-3e8e-47bb-90dc-baffbf0172e1,10/5/2021 6:30,Asia/Jakarta,108.1293228,-7.3486892
96168c5b-8db9-467b-9014-d0d4a58c3361,10/5/2021 6:46,Europe/Moscow,40.8058276,64.3443188
0a1d7433-c751-46ef-906b-434c41d027ac,10/5/2021 6:52,Asia/Chongqing,117.531622,32.874735
38f3586c-1c29-49c7-9761-43e997df1bd9,10/5/2021 7:21,Australia/Sydney,144.962411,-37.713929
ac804a10-3ab3-448a-91d1-a68e60837485,10/5/2021 9:07,Europe/Warsaw,15.37221,51.06681
cf12c7a2-1adb-4331-8dd2-0e8ef955879b,10/5/2021 9:32,Asia/Shanghai,102.4976,25.221935
f60b452d-6098-4498-b46e-d69223824609,10/5/2021 10:49,Asia/Chongqing,113.801133,29.859714
e50362ff-b11e-4243-b925-5e0527a35eb1,10/5/2021 14:31,Asia/Jakarta,112.7159574,-7.4516994
0cf07e92-b8b6-4c8b-ad15-0299f0e20f8a,10/5/2021 15:10,Europe/Moscow,39.3668159,45.9773921
8efbed56-eb83-49d1-9fca-daa244c08490,10/5/2021 17:13,Europe/Lisbon,-8.2884236,38.0361995
7062d7f5-52e1-4ae6-9460-c2b34d61328f,10/5/2021 19:04,Europe/Lisbon,-8.2236098,41.2699428
c1a8a997-b163-4acc-879e-c00ba88a3f08,10/5/2021 23:15,America/Edmonton,-118.83607,55.78327
b730783e-ffff-46fe-a065-6c3afdbb6d58,11/5/2021 1:20,Asia/Jakarta,105.4771084,-5.5844754
f535dd5b-dbe6-4e21-81a5-d86606f39b1b,11/5/2021 3:44,Europe/Uzhgorod,24.8519696,48.9001898
0fe210f8-da1d-47a6-9cfe-9d68c5c42a79,11/5/2021 6:03,Asia/Chongqing,-75.393181,40.72135
c93d562f-9e21-4c96-96ae-082c09d18223,11/5/2021 10:24,Asia/Bangkok,103.2201828,15.5216056
a7dd3521-db12-4757-a1b4-05f9b4f7425b,11/5/2021 12:17,Asia/Makassar,115.2605,-8.3893
fe33b93c-bf4e-4d0f-a130-6f0559c6eb2b,11/5/2021 13:15,Asia/Yakutsk,128.785946,49.46634
7c8ddbe4-3645-42de-9c42-e714cc3ed7f2,11/5/2021 19:34,Asia/Manila,125.027158,10.9525339
5524787a-58a7-42a6-a74b-1b512471ba85,11/5/2021 20:43,Europe/Zagreb,16.5237792,43.5039342
e9840fee-14e1-489b-a87d-cbd89b94831a,11/5/2021 22:30,Asia/Makassar,111.6556388,-7.5450262
0e78f6fb-9404-40c0-bef6-7d92b25292e3,11/5/2021 23:40,Europe/Skopje,22.72778,41.44056
52ea9191-d92d-4668-8e34-3c3e8976db5d,12/5/2021 0:57,Europe/Dublin,-9.7850991,52.1058991
c55b7bf1-634a-44c3-af80-0ab7e16e6136,12/5/2021 1:26,America/Montreal,-74.157934,45.8940717
45939032-0700-4073-aaad-61859c1540ab,12/5/2021 8:42,Europe/Warsaw,16.3318151,50.5856582
d32eadf8-4c1c-4aa3-a780-77a8c3e48b8d,12/5/2021 11:05,Asia/Chongqing,102.8054753,30.2638032
198e97cf-b6fa-4338-9973-0b6a4b6ca015,12/5/2021 13:15,Asia/Jakarta,107.4765594,-6.7146375
32519ad4-93ef-4368-b882-f411dd1585a1,12/5/2021 16:05,Asia/Chongqing,112.548879,37.87059
86ad1247-1837-4db9-8674-e5bb5a39cc37,12/5/2021 18:52,Asia/Chongqing,115.989656,36.8539304
84d9907f-4337-4a74-9096-169bedc87416,13/5/2021 2:20,Asia/Shanghai,119.222105,29.358966
7ccaea17-eb12-4967-8954-7430bec76bb2,13/5/2021 4:03,Europe/Paris,0.6352163,44.2171148
a657affe-0abc-4067-95de-b7c1c989a551,13/5/2021 5:58,Europe/Lisbon,-7.5388857,40.6207889
4ff3cf66-ab78-4665-8db0-9893ce94de50,13/5/2021 8:20,Europe/Volgograd,46.5615075,52.3554418
f412acb6-c579-4465-88c8-611575d5c02e,13/5/2021 9:35,Asia/Jerusalem,34.97298,32.762127
8194b5c7-2eab-4e2c-bdaf-fda97c7aaeba,13/5/2021 16:40,America/Los_Angeles,-122.2982224,47.6849444
cc115247-21ad-481c-9bf3-582a8936cf3e,13/5/2021 19:57,Europe/Moscow,38.1800493,55.7372478
95df5997-010d-4fad-b2e6-4e66fa433b5e,13/5/2021 20:55,Europe/Zaporozhye,37.6914764,47.1738671
e22155db-ba17-4624-8a9b-f4c89da5773a,13/5/2021 21:51,Asia/Manila,123.8713527,9.683402
b2c84491-e5d1-45e5-a747-500afb09b4d0,13/5/2021 22:00,Asia/Novosibirsk,83.3748613,54.4555308
a40cc823-4099-4cf1-ac2a-e2ee972b2ab5,14/5/2021 2:17,Africa/Johannesburg,28.61481,-27.0361696
b5aeb0c3-0ca6-4a5b-a14e-c4d576237388,14/5/2021 2:28,Europe/Helsinki,23.472317,63.3767052
9a32ecfc-5c1d-439d-8572-b4c7949b6a3c,14/5/2021 18:29,Asia/Makassar,138.0803529,-4.269928
773a7b67-2799-44ce-adcc-d37fd449767a,14/5/2021 22:40,Europe/Athens,25.6858475,41.0640026
b5eb54b5-6466-464d-91cd-c8a7f1f0213c,15/5/2021 0:02,Asia/Chongqing,110.767599,32.643215
76bc14f7-f69b-4410-a228-a5ed673c23aa,15/5/2021 4:25,Europe/Paris,2.0928189,44.2641474
109149d7-e25c-42ca-a600-708438b5c86a,15/5/2021 5:28,Asia/Damascus,36.7307641,34.8422936
44c259b7-9e53-4b4e-ba7a-0a8e781cd024,15/5/2021 5:39,Asia/Pontianak,109.252403,-0.714024
22bf23a6-df82-4984-9029-e977519e2d69,15/5/2021 5:44,Asia/Harbin,118.017938,36.806669
ae9640ce-6b41-47e5-8772-dac0864a8426,15/5/2021 5:46,America/Mexico_City,-102.1943485,17.9567646
4eff101d-e766-4e0b-ade2-a458437c393b,15/5/2021 10:56,Europe/Kiev,31.719254,48.9172739
ca7a940d-9764-465d-98fd-c2ff5c48dcfd,15/5/2021 12:08,Europe/Zaporozhye,38.076284,47.6668709
e2dc6932-e64b-49f7-902c-909d4b02ae05,15/5/2021 13:03,Asia/Ulaanbaatar,103.833333,46.083333
1c4b1a0e-adfc-49b7-a43a-e581607c843a,15/5/2021 15:13,America/Sao_Paulo,-40.9990597,-20.9829904
fd3a3448-2ea6-4f18-89b9-0deffe6dffe5,15/5/2021 17:18,Asia/Yakutsk,128.00932,50.65854
faa5d1de-5196-4b91-9943-dcd61db480dc,15/5/2021 20:14,Asia/Ho_Chi_Minh,106.3846459,21.3057815
acd899a7-cfbe-4de2-bfa1-3e33faab93d3,15/5/2021 23:23,Asia/Manila,122.9666672,10.8833332
ffe084c3-54fa-401a-bfed-211ec4dbc656,15/5/2021 23:52,Indian/Antananarivo,46.8567756,-19.8381858
5c3f820c-f4b4-434a-8b9d-f089bc6381a9,16/5/2021 3:30,Europe/Helsinki,27.8381469,64.403043
50219e72-ca4e-4abb-94d5-86bc668e0374,16/5/2021 5:58,Asia/Hebron,35.191041,32.254578
6f84a4c7-da4b-449f-b0b1-6acfcfa4695a,16/5/2021 6:07,Europe/Stockholm,13.2357106,56.0689945
7533f96f-e285-4a19-899f-3e6a11afce96,16/5/2021 7:32,Europe/Warsaw,20.764371,53.048634
33012fbf-8eec-456e-bf27-1b4dedc6cc68,16/5/2021 7:53,Asia/Chongqing,110.853299,21.918203
53b06d1c-2874-4a79-b998-80aa9e3f9d26,16/5/2021 14:53,Asia/Aden,44.85358,14.5122
0fdc6563-5e9b-4878-861f-328adffa8afb,17/5/2021 2:07,Asia/Chongqing,112.865891,39.193073
daa2b24a-7131-4fab-a6c6-36db5b916fe7,17/5/2021 2:37,Asia/Jakarta,106.7974566,-6.1624112
f0e0bb88-497a-438a-a54e-791413e09059,17/5/2021 3:21,America/Sao_Paulo,-48.7794089,-21.0156896
447dc379-da9e-424d-93d3-a47ed8856c41,17/5/2021 4:55,Asia/Omsk,85.841294,51.9700801
3e0cb52d-dabf-43e1-a003-3cfbfe2c6666,17/5/2021 6:08,Asia/Makassar,116.1270801,-8.5575067
ee862201-276f-4097-bb69-875c22ae447b,17/5/2021 7:31,Europe/Sofia,23.7275817,42.3894673
b5f63819-724c-450b-976a-770a2d0d1859,17/5/2021 8:48,Australia/Sydney,151.201887,-33.863927
3aa40bf5-2000-4c1f-9f87-f5f14e1d23ae,17/5/2021 9:33,Africa/Douala,9.7288412,4.7161955
0f7a9245-e389-4154-b81c-dffa5bf7f33e,17/5/2021 14:44,Pacific/Auckland,175.7871663,-37.4146424
358c1eef-625e-412b-9ac4-0920b0ced72f,17/5/2021 14:48,Asia/Jakarta,108.6264694,-7.05513
2ac70aa4-9c52-4e0e-9d17-399fb37f9e04,17/5/2021 15:57,Asia/Chongqing,108.839557,27.69965
de47220d-d5ca-4c78-bb5c-bc7a8afc2f8f,17/5/2021 16:26,America/Chicago,-97.8395151,30.4190616
855d3f14-05f3-4c8f-bc08-d5f1df1c26c8,17/5/2021 17:19,Asia/Aden,43.5462744,15.4687838
8cdbc594-437f-4b18-a28c-9b027a14baa0,17/5/2021 17:31,Africa/Dakar,-16.9638997,14.7790314
6f4ae7c8-eda8-4292-95d9-55c947f9393b,17/5/2021 18:03,Europe/Sofia,24.2595187,42.7352907
25ec88ef-36d9-497c-9e96-95ac1ffaa187,17/5/2021 19:35,Asia/Manila,120.0169,15.252
5592aef9-1ba4-4b03-88ec-9917319425b3,17/5/2021 21:30,Asia/Shanghai,117.210612,32.197328
1097be98-9579-48c0-b98b-4e9d8b77cb41,18/5/2021 8:37,Europe/Stockholm,16.4656297,59.6267758
45ffab4c-2b24-44bc-8d56-ab189763b02a,18/5/2021 8:42,Africa/Johannesburg,28.1331378,-25.250202
190cae85-7014-4b28-b27c-96b657f1cbb2,18/5/2021 10:20,Asia/Jakarta,113.7603078,-8.1306189
164e534d-b2d2-41d6-930c-ff75fdf7f8fa,18/5/2021 12:04,Asia/Kabul,68.44972,32.85355
d5428375-2156-4f56-ab92-95e724f2a661,18/5/2021 12:27,America/Guatemala,-90.418548,14.0720691
2d4ac14b-b13a-4b67-b310-5ea6833f2af0,18/5/2021 17:57,Asia/Jakarta,108.6828838,-7.1272731
06a951e9-cebd-4aa4-9577-386e569e2d95,18/5/2021 19:39,America/Managua,-86.9035511,12.5077895
8c869428-d457-4154-9cfc-0a345070f02b,18/5/2021 20:34,Asia/Irkutsk,104.1948978,56.6175886
62fa5088-092e-4d75-9431-e66021690562,19/5/2021 2:05,America/Fortaleza,-35.2368246,-6.6045148
c1dc4b10-e3f6-44e0-81dd-36e9451615dd,19/5/2021 3:00,Europe/Ljubljana,16.1741662,46.5756337
6c4740c1-492e-4b9a-9baa-f0dab83197fd,19/5/2021 6:21,Asia/Shanghai,114.849821,23.70475
a6fdf16c-f417-45a1-aaaf-38ba335b5515,19/5/2021 6:29,Asia/Shanghai,116.421093,25.257168
ec80654b-a280-4eb7-af4c-b7d76f31df83,19/5/2021 7:04,Africa/Porto-Novo,2.3468195,6.4503024
f2bb267d-6a26-4d0a-9e06-35e08eb21bb1,19/5/2021 8:15,Europe/Simferopol,28.8115769,45.7327203
b9cabcf2-f0a4-4b5e-bb4d-bb47eeade200,19/5/2021 9:15,Europe/Madrid,-5.9885456,37.439299
4ed3c222-0c4f-42ed-9049-c1602313462f,19/5/2021 11:49,America/Bogota,-74.356481,4.524233
63d119b3-f371-4e7f-84e4-dd54b2a40999,19/5/2021 12:47,Asia/Manila,124.105576,9.600306
7983a3a1-5baa-4eb2-b0ff-9930c8c6392f,19/5/2021 13:37,Asia/Chongqing,119.169116,26.064704
8a1879c9-5020-4924-9ecb-33c482ea711f,19/5/2021 14:51,Asia/Baku,46.9376519,40.3443875
a4f3b5ba-f68c-407b-b10b-24557b846732,19/5/2021 15:52,Asia/Almaty,76.9262526,52.0404797
298cbceb-9c2a-4d42-9f16-2cca19bcd577,19/5/2021 18:12,Asia/Novosibirsk,75.9684541,55.1936526
832f0612-736e-46a8-8b46-2fdd08e74bc4,20/5/2021 0:09,America/Sao_Paulo,-49.2473044,-16.820257
9c5b9b55-ea15-423d-abf1-cd5d3cc26a54,20/5/2021 1:07,Asia/Chongqing,115.484454,33.86
ca674a4b-5508-4b3a-b094-75f26b141e6b,20/5/2021 1:47,Asia/Shanghai,111.647609,39.921095
ad57703c-2c5c-4134-941a-7b3e5a11c151,20/5/2021 12:14,America/Toronto,-78.8439268,43.9332185
