sensor_id,datetime,timezone,longitude,latitude,order_id,vehicle_id
fd04b4e2-9049-4dd6-a154-c3c4995fc505,00:00.0,Europe/Lisbon,-8.5382163,40.2278236,62c2447cfc13ae029c0004e0,CBAT2Q1VS
7b1a3a5e-730e-49bf-859c-00e4fa951b18,00:00.0,Asia/Harbin,118.71899,24.880992,62c2447cfc13ae029c000668,BKIZLFBHP
96c06e59-04fe-4b51-a90f-beecce6ec645,00:00.0,America/Asuncion,-56.2510215,-26.6161631,62c2447dfc13ae029c000784,E5O5UW5Y1
51c93b40-fb70-45ce-923c-9a6fa908cfa0,00:00.0,Europe/Simferopol,36.164764,47.6479788,62c2447cfc13ae029c0002d8,JGFYL14Z7
53d2ab06-d632-4008-a198-fdf8a4b8c6a7,00:00.0,Europe/Zaporozhye,34.4967438,48.9183905,62c2447cfc13ae029c000374,LM69XBJMN
9ab5f16b-5294-488a-82c8-8f7d33765bad,00:00.0,Asia/Beirut,36.0117322,34.2506515,62c2447bfc13ae029c0001ea,3AKUJWIEG
fa1814a1-506c-4172-816f-962fceac11dd,00:00.0,Asia/Chongqing,126.918087,41.811979,62c2447dfc13ae029c00077c,Y4JTCGBZJ
53d2ab06-d632-4008-a198-fdf8a4b8c6a7,00:00.0,Europe/Tallinn,24.836672,59.4989642,62c2447cfc13ae029c000374,LM69XBJMN
dc267c7c-c7ae-498d-b06d-c15429511f1b,00:00.0,Asia/Ho_Chi_Minh,103.8854007,21.958688,62c2447cfc13ae029c0003de,H3W0GMPK4
bbdef975-405e-45c1-9090-4d9834a6ab97,00:00.0,America/Argentina/Cordoba,-62.7087197,-27.0307058,62c2447bfc13ae029c000186,G4LNSQHWK
51c93b40-fb70-45ce-923c-9a6fa908cfa0,00:00.0,America/New_York,-78.498585,38.031942,62c2447cfc13ae029c0002d8,JGFYL14Z7
374f3a24-1652-4e94-9719-36ba486446bc,00:00.0,America/Managua,-85.994003,14.08181,62c2447bfc13ae029c000160,XNT3U3XOK
53d2ab06-d632-4008-a198-fdf8a4b8c6a7,00:00.0,Asia/Shanghai,115.58934,39.639844,62c2447cfc13ae029c000374,LM69XBJMN
cfbde2a6-e1ec-4efd-ba53-57c327c76a32,00:00.0,Europe/Warsaw,22.4210807,50.2620534,62c2447cfc13ae029c000764,EWLEN62VB
2d036b83-93ab-46d9-bfec-a660a4bcf1aa,00:00.0,Asia/Manila,123.9891483,9.8657623,62c2447bfc13ae029c00006e,O0FX204N2
53d2ab06-d632-4008-a198-fdf8a4b8c6a7,00:00.0,Europe/Moscow,37.9617087,55.5700317,62c2447cfc13ae029c000374,LM69XBJMN
706477c3-211c-46c4-8597-678058af74a5,00:00.0,America/Sao_Paulo,-52.5257016,-30.5454936,62c2447cfc13ae029c0005f2,P7EFYH6IU
c5c2c533-6253-455f-8305-a37ed622c6ca,36:00.0,Asia/Makassar,115.5625434,-8.7176937,62c2447cfc13ae029c000630,LFVVR1QMW
9f10cf63-7157-4097-bbfa-14303c984f6c,00:00.0,Asia/Tokyo,138.1070786,37.1143427,62c2447cfc13ae029c000738,3QF74B08M
96c06e59-04fe-4b51-a90f-beecce6ec645,00:00.0,Asia/Chongqing,114.371172,28.520769,62c2447dfc13ae029c000784,E5O5UW5Y1
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Europe/Paris,1.1518478,49.0261841,62c2447bfc13ae029c0000c8,Q3U3L7JS8
53d2ab06-d632-4008-a198-fdf8a4b8c6a7,00:00.0,Asia/Jakarta,106.4032,-6.538,62c2447cfc13ae029c000374,LM69XBJMN
fd04b4e2-9049-4dd6-a154-c3c4995fc505,00:00.0,America/New_York,-80.109357,26.2778269,62c2447cfc13ae029c0004e0,CBAT2Q1VS
53d2ab06-d632-4008-a198-fdf8a4b8c6a7,00:00.0,Europe/Dublin,-6.313755,53.366736,62c2447cfc13ae029c000374,LM69XBJMN
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Europe/Helsinki,17.8737269,59.3630303,62c2447bfc13ae029c0000c8,Q3U3L7JS8
374f3a24-1652-4e94-9719-36ba486446bc,00:00.0,Europe/Volgograd,38.3176424,55.8437552,62c2447bfc13ae029c000160,XNT3U3XOK
cfbde2a6-e1ec-4efd-ba53-57c327c76a32,00:00.0,Europe/Warsaw,19.3045833,51.2228143,62c2447cfc13ae029c000764,EWLEN62VB
52293205-bc12-4ad0-a562-2f2d709e5401,00:00.0,Asia/Jakarta,98.9024603,2.0610237,62c2447cfc13ae029c000582,77IYGW5UC
d0181a70-e7ac-4d4e-a2e6-d9320b192f84,12:00.0,Europe/Prague,17.9821893,49.3259705,62c2447cfc13ae029c0005ee,HOUHR7OGK
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Europe/Kiev,33.6817424,50.1837815,62c2447bfc13ae029c0001b4,ZQDVNQ69G
7e3f431c-54a6-41ac-bf02-1c4a10905518,00:00.0,Asia/Tashkent,70.3658273,40.6563419,62c2447bfc13ae029c000170,VMBYN952B
96c06e59-04fe-4b51-a90f-beecce6ec645,00:00.0,Asia/Ho_Chi_Minh,108.2021667,16.0544068,62c2447dfc13ae029c000784,E5O5UW5Y1
fa1814a1-506c-4172-816f-962fceac11dd,00:00.0,Asia/Shanghai,114.9042208,27.0874564,62c2447dfc13ae029c00077c,Y4JTCGBZJ
c5c2c533-6253-455f-8305-a37ed622c6ca,00:00.0,Asia/Shanghai,114.886335,40.767544,62c2447cfc13ae029c000630,LFVVR1QMW
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,America/Los_Angeles,-122.2982224,47.6849444,62c2447bfc13ae029c0000c8,Q3U3L7JS8
2d036b83-93ab-46d9-bfec-a660a4bcf1aa,00:00.0,Europe/Paris,2.5135985,45.2977605,62c2447bfc13ae029c00006e,O0FX204N2
2ad617a7-59d1-4e52-a366-8277df4d0ea9,24:00.0,Asia/Shanghai,120.565793,27.661918,62c2447cfc13ae029c00037a,PZM9QWU7Z
d0181a70-e7ac-4d4e-a2e6-d9320b192f84,24:00.0,Asia/Baghdad,44.2810588,32.7104016,62c2447cfc13ae029c0005ee,HOUHR7OGK
c36f575a-6c0d-47ca-8200-97e99474f97b,00:00.0,Africa/Lusaka,23.1530897,-15.133391,62c2447bfc13ae029c000092,MV4DZYB3N
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Europe/London,-0.193961,51.3614279,62c2447bfc13ae029c0000c8,Q3U3L7JS8
f51a5f64-945c-4bc7-b89d-4302eda4b9f0,00:00.0,Asia/Chongqing,114.316155,25.061321,62c2447cfc13ae029c000686,ELHWTMLBV
cfbde2a6-e1ec-4efd-ba53-57c327c76a32,00:00.0,Asia/Manila,126.009711,8.955271,62c2447cfc13ae029c000764,EWLEN62VB
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Asia/Damascus,36.1328132,35.3772103,62c2447bfc13ae029c0001b4,ZQDVNQ69G
d27102af-eb86-49eb-a48e-93d1e6f009d1,12:00.0,Africa/Lagos,9.3839598,12.6226118,62c2447bfc13ae029c0001c0,9Z5FTKB6M
dc267c7c-c7ae-498d-b06d-c15429511f1b,00:00.0,Europe/Warsaw,15.37221,51.06681,62c2447cfc13ae029c0003de,H3W0GMPK4
9ab5f16b-5294-488a-82c8-8f7d33765bad,00:00.0,Europe/Paris,-0.4546217,46.3194856,62c2447bfc13ae029c0001ea,3AKUJWIEG
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Africa/Dakar,-16.9638997,14.7790314,62c2447dfc13ae029c0007c6,V7RL6JWXS
7e3f431c-54a6-41ac-bf02-1c4a10905518,00:00.0,Africa/Cairo,31.9416226,31.1195391,62c2447bfc13ae029c000170,VMBYN952B
374f3a24-1652-4e94-9719-36ba486446bc,00:00.0,America/Cayenne,-52.6449937,5.1677581,62c2447bfc13ae029c000160,XNT3U3XOK
706477c3-211c-46c4-8597-678058af74a5,00:00.0,Asia/Chongqing,113.12873,29.356803,62c2447cfc13ae029c0005f2,P7EFYH6IU
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Europe/Moscow,39.6505372,50.3485458,62c2447bfc13ae029c0000c8,Q3U3L7JS8
d0181a70-e7ac-4d4e-a2e6-d9320b192f84,36:00.0,Europe/Moscow,34.152126,53.6182497,62c2447cfc13ae029c0005ee,HOUHR7OGK
96c06e59-04fe-4b51-a90f-beecce6ec645,00:00.0,Asia/Chongqing,110.090436,28.579409,62c2447dfc13ae029c000784,E5O5UW5Y1
98341a19-d69b-408b-8644-35a710c0f1f4,00:00.0,America/Sao_Paulo,-48.4412549,-22.8841363,62c2447cfc13ae029c0003c0,HWCVR44MF
3fb0c5d6-a1ae-41b4-aaf7-d2dead7f9337,00:00.0,Asia/Chongqing,108.736289,18.578496,62c2447cfc13ae029c000336,6EB9JZCET
f51a5f64-945c-4bc7-b89d-4302eda4b9f0,00:00.0,Europe/Sarajevo,17.2236492,43.7187433,62c2447cfc13ae029c000686,ELHWTMLBV
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Asia/Jakarta,112.7159574,-7.4516994,62c2447bfc13ae029c0001b4,ZQDVNQ69G
ed0a4926-eb84-481d-b926-c771e1967393,12:00.0,Africa/Kinshasa,19.8752578,4.1874673,62c2447cfc13ae029c000572,AFPU8PAKI
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Asia/Kabul,63.309294,35.6403478,62c2447bfc13ae029c0000c8,Q3U3L7JS8
7e3f431c-54a6-41ac-bf02-1c4a10905518,00:00.0,Europe/Prague,16.2304168,50.4333399,62c2447bfc13ae029c000170,VMBYN952B
cfbde2a6-e1ec-4efd-ba53-57c327c76a32,00:00.0,Europe/Paris,0.6942885,47.3892142,62c2447cfc13ae029c000764,EWLEN62VB
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Europe/Moscow,44.01868,43.34041,62c2447dfc13ae029c0007c6,V7RL6JWXS
2ad617a7-59d1-4e52-a366-8277df4d0ea9,48:00.0,America/Chicago,-90.2099999,38.63,62c2447cfc13ae029c00037a,PZM9QWU7Z
d0181a70-e7ac-4d4e-a2e6-d9320b192f84,48:00.0,Asia/Chongqing,96.583409,32.848472,62c2447cfc13ae029c0005ee,HOUHR7OGK
f51a5f64-945c-4bc7-b89d-4302eda4b9f0,00:00.0,Europe/Stockholm,17.5205087,60.3475866,62c2447cfc13ae029c000686,ELHWTMLBV
c2364838-e3bc-4488-8434-bddbb8f91078,00:00.0,Asia/Jakarta,106.9054618,-6.1604549,62c2447bfc13ae029c000016,SKDYXL9Q5
52293205-bc12-4ad0-a562-2f2d709e5401,00:00.0,Europe/Paris,-2.7524402,47.6651939,62c2447cfc13ae029c000582,77IYGW5UC
c36f575a-6c0d-47ca-8200-97e99474f97b,00:00.0,Europe/Moscow,38.95423,55.87784,62c2447bfc13ae029c000092,MV4DZYB3N
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Europe/Warsaw,22.6333771,50.0932868,62c2447bfc13ae029c0001b4,ZQDVNQ69G
374f3a24-1652-4e94-9719-36ba486446bc,00:00.0,Europe/Warsaw,18.9597308,53.7074084,62c2447bfc13ae029c000160,XNT3U3XOK
d27102af-eb86-49eb-a48e-93d1e6f009d1,24:00.0,Europe/Paris,2.7877074,49.3559892,62c2447bfc13ae029c0001c0,9Z5FTKB6M
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Europe/Moscow,43.347223,54.920665,62c2447bfc13ae029c0000c8,Q3U3L7JS8
2d036b83-93ab-46d9-bfec-a660a4bcf1aa,00:00.0,America/Sao_Paulo,-48.563999,-27.7203552,62c2447bfc13ae029c00006e,O0FX204N2
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,34:17.1,Asia/Manila,123.1900935,13.6615154,62c2447cfc13ae029c0003bc,T6MNOCKTD
96c06e59-04fe-4b51-a90f-beecce6ec645,00:00.0,America/Mexico_City,-96.1288426,19.1780491,62c2447dfc13ae029c000784,E5O5UW5Y1
a5344389-abc5-4412-80f4-61e71f0d0c76,00:00.0,Asia/Baku,49.9789212,40.3999248,62c2447cfc13ae029c00050c,VMJHZ1ZT4
f51a5f64-945c-4bc7-b89d-4302eda4b9f0,00:00.0,Africa/Lusaka,29.3889082,-13.6211552,62c2447cfc13ae029c000686,ELHWTMLBV
d0181a70-e7ac-4d4e-a2e6-d9320b192f84,00:00.0,America/Argentina/Tucuman,-65.6147813,-27.4308908,62c2447cfc13ae029c0005ee,HOUHR7OGK
b2a47784-542b-4d7c-9897-5c6d795de472,00:00.0,Europe/Warsaw,18.8133859,52.856485,62c2447cfc13ae029c0004fc,8Q4E1268G
7e3f431c-54a6-41ac-bf02-1c4a10905518,00:00.0,America/Managua,-85.5112879,12.283797,62c2447bfc13ae029c000170,VMBYN952B
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Asia/Chongqing,115.989656,36.8539304,62c2447dfc13ae029c0007c6,V7RL6JWXS
98341a19-d69b-408b-8644-35a710c0f1f4,00:00.0,America/Costa_Rica,-84.1014639,9.9165452,62c2447cfc13ae029c0003c0,HWCVR44MF
9f10cf63-7157-4097-bbfa-14303c984f6c,00:00.0,Asia/Shanghai,113.378132,30.96187,62c2447cfc13ae029c000738,3QF74B08M
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Asia/Shanghai,120.16366,33.347316,62c2447bfc13ae029c0000c8,Q3U3L7JS8
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,America/New_York,-82.3614632,38.409359,62c2447bfc13ae029c0001b4,ZQDVNQ69G
4900548f-5d03-48ca-8d86-ce3fb3db38f4,00:00.0,Pacific/Auckland,175.7871663,-37.4146424,62c2447cfc13ae029c00074c,LAS1MYKBH
ed0a4926-eb84-481d-b926-c771e1967393,24:00.0,Asia/Krasnoyarsk,91.680719,53.701556,62c2447cfc13ae029c000572,AFPU8PAKI
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,08:34.3,Asia/Almaty,76.9262526,52.0404797,62c2447cfc13ae029c0003bc,T6MNOCKTD
cea41a0a-568d-4d6b-bbf1-2c5aab3f9f53,00:00.0,Asia/Jakarta,113.7603078,-8.1306189,62c2447bfc13ae029c00017e,B8HQ58IDL
2ad617a7-59d1-4e52-a366-8277df4d0ea9,12:00.0,Asia/Shanghai,119.113185,33.551052,62c2447cfc13ae029c00037a,PZM9QWU7Z
2c60316b-7cb0-46b2-9551-035f13fa50dc,34:17.1,Asia/Jakarta,109.9973244,1.1752216,62c2447cfc13ae029c00026e,BWUC00M6D
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Asia/Yakutsk,129.7171247,62.0299471,62c2447dfc13ae029c0007c6,V7RL6JWXS
c36f575a-6c0d-47ca-8200-97e99474f97b,00:00.0,Asia/Shanghai,116.299392,28.002198,62c2447bfc13ae029c000092,MV4DZYB3N
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Asia/Tokyo,132.3056769,33.4749653,62c2447bfc13ae029c0000c8,Q3U3L7JS8
7e3f431c-54a6-41ac-bf02-1c4a10905518,00:00.0,Asia/Tokyo,134.1459167,34.0693432,62c2447bfc13ae029c000170,VMBYN952B
374f3a24-1652-4e94-9719-36ba486446bc,00:00.0,Africa/Lagos,6.301229,13.2874832,62c2447bfc13ae029c000160,XNT3U3XOK
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Europe/Stockholm,18.0975334,59.3473789,62c2447bfc13ae029c0001b4,ZQDVNQ69G
d27102af-eb86-49eb-a48e-93d1e6f009d1,36:00.0,Asia/Chongqing,103.98482,28.30251,62c2447bfc13ae029c0001c0,9Z5FTKB6M
98341a19-d69b-408b-8644-35a710c0f1f4,00:00.0,Asia/Bangkok,100.5749629,14.1999624,62c2447cfc13ae029c0003c0,HWCVR44MF
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,42:51.4,Asia/Chongqing,119.692696,29.099294,62c2447cfc13ae029c0003bc,T6MNOCKTD
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,America/Sao_Paulo,-46.7294577,-23.3233727,62c2447bfc13ae029c0000c8,Q3U3L7JS8
c2364838-e3bc-4488-8434-bddbb8f91078,00:00.0,Africa/Casablanca,-2.1794136,34.3061791,62c2447bfc13ae029c000016,SKDYXL9Q5
2c60316b-7cb0-46b2-9551-035f13fa50dc,08:34.3,Asia/Jakarta,105.4771084,-5.5844754,62c2447cfc13ae029c00026e,BWUC00M6D
52293205-bc12-4ad0-a562-2f2d709e5401,00:00.0,Europe/Zaporozhye,36.5499896,48.8568191,62c2447cfc13ae029c000582,77IYGW5UC
7e3f431c-54a6-41ac-bf02-1c4a10905518,00:00.0,Asia/Chongqing,115.654481,32.168137,62c2447bfc13ae029c000170,VMBYN952B
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Europe/Paris,-0.705495,48.0395425,62c2447dfc13ae029c0007c6,V7RL6JWXS
4900548f-5d03-48ca-8d86-ce3fb3db38f4,00:00.0,Europe/Stockholm,14.169785,58.4306551,62c2447cfc13ae029c00074c,LAS1MYKBH
a5344389-abc5-4412-80f4-61e71f0d0c76,00:00.0,Africa/Accra,-25.7944989,37.8589492,62c2447cfc13ae029c00050c,VMJHZ1ZT4
2d036b83-93ab-46d9-bfec-a660a4bcf1aa,00:00.0,Asia/Jakarta,112.6034763,-8.0509691,62c2447bfc13ae029c00006e,O0FX204N2
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Europe/Stockholm,17.8046531,59.4018083,62c2447bfc13ae029c0001b4,ZQDVNQ69G
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Asia/Jakarta,107.5099087,-6.9559495,62c2447bfc13ae029c0000c8,Q3U3L7JS8
ed0a4926-eb84-481d-b926-c771e1967393,36:00.0,Europe/Warsaw,21.5754229,51.2487152,62c2447cfc13ae029c000572,AFPU8PAKI
2ad617a7-59d1-4e52-a366-8277df4d0ea9,36:00.0,Asia/Chongqing,116.4189381,39.9206322,62c2447cfc13ae029c00037a,PZM9QWU7Z
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,17:08.6,Asia/Jakarta,112.774454,-7.229378,62c2447cfc13ae029c0003bc,T6MNOCKTD
cea41a0a-568d-4d6b-bbf1-2c5aab3f9f53,00:00.0,Asia/Harbin,106.912251,29.4315861,62c2447bfc13ae029c00017e,B8HQ58IDL
b610dde3-a7b7-46ed-b6a1-048df0970bdf,00:00.0,America/Guatemala,-90.8862218,14.5352162,62c2447cfc13ae029c0005e2,DL82VJ7SE
2c60316b-7cb0-46b2-9551-035f13fa50dc,42:51.4,Asia/Chongqing,99.705419,27.8169,62c2447cfc13ae029c00026e,BWUC00M6D
50ca75c1-388c-4da8-9654-c8992e8149b9,00:00.0,Asia/Chongqing,112.6937778,21.860756,62c2447cfc13ae029c0005f0,HMW3KXRDF
3fb0c5d6-a1ae-41b4-aaf7-d2dead7f9337,00:00.0,Europe/Moscow,33.4406638,69.1979686,62c2447cfc13ae029c000336,6EB9JZCET
77e0cdea-c233-40e1-9c72-4d66f4b6d6f4,00:00.0,Asia/Damascus,35.8852393,32.7737057,62c2447bfc13ae029c0001b4,ZQDVNQ69G
98341a19-d69b-408b-8644-35a710c0f1f4,00:00.0,Asia/Jakarta,107.9833112,-7.1684722,62c2447cfc13ae029c0003c0,HWCVR44MF
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Asia/Kabul,70.2858333,34.5108333,62c2447dfc13ae029c0007c6,V7RL6JWXS
e459984f-ccd7-498b-98a1-1459a2fbc724,00:00.0,Asia/Jakarta,107.3532717,-6.8292253,62c2447bfc13ae029c0000c8,Q3U3L7JS8
b2a47784-542b-4d7c-9897-5c6d795de472,00:00.0,Europe/Moscow,40.3074973,44.6734042,62c2447cfc13ae029c0004fc,8Q4E1268G
d27102af-eb86-49eb-a48e-93d1e6f009d1,48:00.0,Europe/Paris,2.3839746,48.8858655,62c2447bfc13ae029c0001c0,9Z5FTKB6M
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,51:25.7,Asia/Makassar,115.2418,-2.5303,62c2447cfc13ae029c0003bc,T6MNOCKTD
2c60316b-7cb0-46b2-9551-035f13fa50dc,17:08.6,Asia/Urumqi,-72.8647203,41.3212232,62c2447cfc13ae029c00026e,BWUC00M6D
4900548f-5d03-48ca-8d86-ce3fb3db38f4,00:00.0,Asia/Jakarta,108.6833,-7.3279,62c2447cfc13ae029c00074c,LAS1MYKBH
ed2b2948-f53e-42a1-a200-777f4550e4a4,00:00.0,Europe/Stockholm,16.7904143,60.2527141,62c2447bfc13ae029c0000f4,59D0107V9
1213cb0a-8090-414d-8524-77d3406b344d,00:00.0,Europe/Lisbon,-8.5463483,40.5753726,62c2447cfc13ae029c0002ca,1CELF4WYJ
ed2b2948-f53e-42a1-a200-777f4550e4a4,00:00.0,Asia/Manila,120.9900454,15.0252615,62c2447bfc13ae029c0000f4,59D0107V9
50ca75c1-388c-4da8-9654-c8992e8149b9,00:00.0,Asia/Chongqing,117.323725,34.810487,62c2447cfc13ae029c0005f0,HMW3KXRDF
b610dde3-a7b7-46ed-b6a1-048df0970bdf,00:00.0,America/Guatemala,-90.3903337,15.0983576,62c2447cfc13ae029c0005e2,DL82VJ7SE
c2364838-e3bc-4488-8434-bddbb8f91078,00:00.0,Europe/Warsaw,22.2424971,52.406614,62c2447bfc13ae029c000016,SKDYXL9Q5
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Asia/Jakarta,106.8768415,-6.7387737,62c2447dfc13ae029c0007c6,V7RL6JWXS
2ad617a7-59d1-4e52-a366-8277df4d0ea9,00:00.0,America/Sao_Paulo,-57.0858428,-29.7619121,62c2447cfc13ae029c00037a,PZM9QWU7Z
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,25:42.9,Europe/Belgrade,20.9114225,44.0127932,62c2447cfc13ae029c0003bc,T6MNOCKTD
ed0a4926-eb84-481d-b926-c771e1967393,48:00.0,Asia/Harbin,119.922796,28.46763,62c2447cfc13ae029c000572,AFPU8PAKI
cea41a0a-568d-4d6b-bbf1-2c5aab3f9f53,00:00.0,Asia/Tokyo,134.8305397,34.7683548,62c2447bfc13ae029c00017e,B8HQ58IDL
b88a91d7-7c23-46af-8ece-cbe2503747fb,00:00.0,Asia/Riyadh,44.29048,16.5544,62c2447cfc13ae029c000442,Y96YHARAP
2c60316b-7cb0-46b2-9551-035f13fa50dc,51:25.7,Europe/Moscow,44.4955531,56.1085807,62c2447cfc13ae029c00026e,BWUC00M6D
ecef671e-201e-491d-8ffb-74352fcdc0ab,00:00.0,America/Chicago,-96.8027198,32.9901414,62c2447bfc13ae029c00018e,9P0O0EUGB
98341a19-d69b-408b-8644-35a710c0f1f4,00:00.0,America/Tegucigalpa,-87.8991514,15.7309288,62c2447cfc13ae029c0003c0,HWCVR44MF
ed2b2948-f53e-42a1-a200-777f4550e4a4,00:00.0,America/Recife,-35.2280343,-7.7427496,62c2447bfc13ae029c0000f4,59D0107V9
90b904cc-88c1-4b47-a067-6ace816b4a2d,00:00.0,Europe/Athens,21.6225718,39.45978,62c2447bfc13ae029c0001ec,T3ALGCZ4O
1213cb0a-8090-414d-8524-77d3406b344d,00:00.0,Asia/Ho_Chi_Minh,105.3760604,20.0844095,62c2447cfc13ae029c0002ca,1CELF4WYJ
ecef671e-201e-491d-8ffb-74352fcdc0ab,00:00.0,Africa/Niamey,8.8803925,12.6114543,62c2447bfc13ae029c00018e,9P0O0EUGB
ed2b2948-f53e-42a1-a200-777f4550e4a4,00:00.0,America/Porto_Velho,-63.9004303,-8.7611605,62c2447bfc13ae029c0000f4,59D0107V9
d27102af-eb86-49eb-a48e-93d1e6f009d1,00:00.0,Asia/Yakutsk,61.9066841,57.3299614,62c2447bfc13ae029c0001c0,9Z5FTKB6M
4900548f-5d03-48ca-8d86-ce3fb3db38f4,00:00.0,Asia/Pyongyang,128.200789,41.420018,62c2447cfc13ae029c00074c,LAS1MYKBH
c67f1c80-72e3-4ac1-9585-b7a00b152fe5,00:00.0,Asia/Shanghai,113.767529,26.207631,62c2447dfc13ae029c0007c6,V7RL6JWXS
1f25e981-cdf2-4bf7-8d73-3a494072bbbc,00:00.0,America/Edmonton,-113.4153735,53.3524256,62c2447cfc13ae029c0003bc,T6MNOCKTD
50ca75c1-388c-4da8-9654-c8992e8149b9,00:00.0,America/Lima,-73.170822,-16.025181,62c2447cfc13ae029c0005f0,HMW3KXRDF
ecef671e-201e-491d-8ffb-74352fcdc0ab,00:00.0,Europe/Warsaw,18.9026582,50.7451358,62c2447bfc13ae029c00018e,9P0O0EUGB
2c60316b-7cb0-46b2-9551-035f13fa50dc,25:42.9,Asia/Jakarta,109.2891005,0.0925393,62c2447cfc13ae029c00026e,BWUC00M6D
90b904cc-88c1-4b47-a067-6ace816b4a2d,00:00.0,Europe/Zurich,8.5324101,47.3842312,62c2447bfc13ae029c0001ec,T3ALGCZ4O
1213cb0a-8090-414d-8524-77d3406b344d,00:00.0,Europe/Prague,16.8160548,48.9046915,62c2447cfc13ae029c0002ca,1CELF4WYJ
b88a91d7-7c23-46af-8ece-cbe2503747fb,00:00.0,Europe/Malta,14.482911,35.884431,62c2447cfc13ae029c000442,Y96YHARAP
ecef671e-201e-491d-8ffb-74352fcdc0ab,00:00.0,Europe/Lisbon,-8.2213311,41.1059592,62c2447bfc13ae029c00018e,9P0O0EUGB
ed2b2948-f53e-42a1-a200-777f4550e4a4,00:00.0,Africa/Accra,-28.339109,38.414101,62c2447bfc13ae029c0000f4,59D0107V9
a7e9e681-f32b-4a13-a2e0-4ae444abc60f,24:00.0,America/Lima,-75.225304,-14.67278,62c2447cfc13ae029c000636,AN9XC3JOP
ecef671e-201e-491d-8ffb-74352fcdc0ab,00:00.0,Asia/Dhaka,89.573856,24.1933092,62c2447bfc13ae029c00018e,9P0O0EUGB
cea41a0a-568d-4d6b-bbf1-2c5aab3f9f53,00:00.0,Asia/Manila,121.0059518,14.4693883,62c2447bfc13ae029c00017e,B8HQ58IDL
98341a19-d69b-408b-8644-35a710c0f1f4,00:00.0,Europe/Warsaw,18.9603307,50.4936201,62c2447cfc13ae029c0003c0,HWCVR44MF
90b904cc-88c1-4b47-a067-6ace816b4a2d,00:00.0,Asia/Manila,120.3656906,15.9866126,62c2447bfc13ae029c0001ec,T3ALGCZ4O
2c60316b-7cb0-46b2-9551-035f13fa50dc,00:00.0,Asia/Chongqing,107.319116,34.058401,62c2447cfc13ae029c00026e,BWUC00M6D
ed0a4926-eb84-481d-b926-c771e1967393,00:00.0,Europe/Warsaw,21.5903277,52.7765719,62c2447cfc13ae029c000572,AFPU8PAKI
ed2b2948-f53e-42a1-a200-777f4550e4a4,00:00.0,Asia/Chongqing,115.970718,32.704922,62c2447bfc13ae029c0000f4,59D0107V9
b2a47784-542b-4d7c-9897-5c6d795de472,00:00.0,America/Argentina/Tucuman,-58.4985279,-34.5903044,62c2447cfc13ae029c0004fc,8Q4E1268G
50ca75c1-388c-4da8-9654-c8992e8149b9,00:00.0,Asia/Tokyo,138.3669713,35.0082914,62c2447cfc13ae029c0005f0,HMW3KXRDF
0bb6e7e3-f396-4f43-9f64-b7c9257a4c8c,00:00.0,Asia/Harbin,124.1228,48.8602,62c2447cfc13ae029c00053a,ON7GVW8CP
ecef671e-201e-491d-8ffb-74352fcdc0ab,00:00.0,Europe/Berlin,10.5665003,52.2346447,62c2447bfc13ae029c00018e,9P0O0EUGB
1213cb0a-8090-414d-8524-77d3406b344d,00:00.0,Asia/Manila,120.988562,15.7924989,62c2447cfc13ae029c0002ca,1CELF4WYJ
